1111011101111100 0000000000000000
1111000111111001 0000000000000000
1110110001111101 0000000000000000
1110011100001011 0000000000000000
1110000110100100 0000000000000000
1101110001001100 0000000000000000
1101011100000101 0000000000000000
1101000111010010 0000000000000000
1100110010110100 0000000000000000
1100011110101111 0000000000000000
1100001011000110 0000000000000000
1011110111111001 0000000000000000
1011100101001100 0000000000000000
1011010011000001 0000000000000000
1011000001011001 0000000000000000
1010110000011000 0000000000000000
1010011111111111 0000000000000000
1010010000010000 0000000000000000
1010000001001101 0000000000000000
1001110010111000 0000000000000000
1001100101010010 0000000000000000
1001011000011101 0000000000000000
1001001100011011 0000000000000000
1001000001001101 0000000000000000
1000110110110101 0000000000000000
1000101101010011 0000000000000000
1000100100101000 0000000000000000
1000011100110111 0000000000000000
1000010101111111 0000000000000000
1000010000000010 0000000000000000
1000001011000000 0000000000000000
1000000110111010 0000000000000000
1000000011110001 0000000000000000
1000000001100100 0000000000000000
1000000000010100 0000000000000000
1000000000000010 0000000000000000
1000000000101100 0000000000000000
1000000010010100 0000000000000000
1000000100111000 0000000000000000
1000001000011010 0000000000000000
1000001100110111 0000000000000000
1000010010010000 0000000000000000
1000011000100100 0000000000000000
1000011111110010 0000000000000000
1000100111111010 0000000000000000
1000110000111010 0000000000000000
1000111010110010 0000000000000000
1001000101011111 0000000000000000
1001010001000010 0000000000000000
1001011101011000 0000000000000000
1001101010100000 0000000000000000
1001111000011001 0000000000000000
1010000111000000 0000000000000000
1010010110010100 0000000000000000
1010100110010100 0000000000000000
1010110110111101 0000000000000000
1011001000001101 0000000000000000
1011011010000011 0000000000000000
1011101100011100 0000000000000000
1011111111010101 0000000000000000
1100010010101110 0000000000000000
1100100110100010 0000000000000000
1100111010110001 0000000000000000
1101001111010111 0000000000000000
1101100100010011 0000000000000000
1101111001100000 0000000000000000
1110001110111111 0000000000000000
1110100100101010 0000000000000000
1110111010100001 0000000000000000
1111010000011111 0000000000000000
1111100110100100 0000000000000000
1111111100101011 0000000000000000
0000010010110010 0000000000000000
0000101000111000 0000000000000000
0000111110111001 0000000000000000
0001010100110010 0000000000000000
0001101010100001 0000000000000000
0010000000000011 0000000000000000
0010010101010110 0000000000000000
0010101010011000 0000000000000000
0010111111000100 0000000000000000
0011010011011011 0000000000000000
0011100111010111 0000000000000000
0011111010111000 0000000000000000
0100001101111011 0000000000000000
0100100000011110 0000000000000000
0100110010011111 0000000000000000
0101000011111010 0000000000000000
0101010100101111 0000000000000000
0101100100111100 0000000000000000
0101110100011101 0000000000000000
0110000011010011 0000000000000000
0110010001011001 0000000000000000
0110011110110000 0000000000000000
0110101011010101 0000000000000000
0110110111001000 0000000000000000
0111000010000101 0000000000000000
0111001100001101 0000000000000000
0111010101011110 0000000000000000
0111011101110111 0000000000000000
0111100101010111 0000000000000000
0111101011111100 0000000000000000
0111110001100111 0000000000000000
0111110110010111 0000000000000000
0111111010001010 0000000000000000
0111111101000001 0000000000000000
0111111110111011 0000000000000000
0111111111111000 0000000000000000
0111111111111000 0000000000000000
0111111110111010 0000000000000000
0111111101000000 0000000000000000
0111111010001001 0000000000000000
0111110110010101 0000000000000000
0111110001100101 0000000000000000
0111101011111010 0000000000000000
0111100101010100 0000000000000000
0111011101110011 0000000000000000
0111010101011010 0000000000000000
0111001100001001 0000000000000000
0111000010000001 0000000000000000
0110110111000011 0000000000000000
0110101011010000 0000000000000000
0110011110101010 0000000000000000
0110010001010011 0000000000000000
0110000011001100 0000000000000000
0101110100010111 0000000000000000
0101100100110101 0000000000000000
0101010100101000 0000000000000000
0101000011110011 0000000000000000
0100110010010111 0000000000000000
0100100000010110 0000000000000000
0100001101110011 0000000000000000
0011111010110000 0000000000000000
0011100111001110 0000000000000000
0011010011010001 0000000000000000
0010111110111011 0000000000000000
0010101010001110 0000000000000000
0010010101001101 0000000000000000
0001111111111010 0000000000000000
0001101010010111 0000000000000000
0001010100101000 0000000000000000
0000111110101111 0000000000000000
0000101000101110 0000000000000000
0000010010101000 0000000000000000
1111111100100001 0000000000000000
1111100110011010 0000000000000000
1111010000010101 0000000000000000
1110111010010111 0000000000000000
1110100100100000 0000000000000000
1110001110110101 0000000000000000
1101111001010111 0000000000000000
1101100100001001 0000000000000000
1101001111001110 0000000000000000
1100111010101000 0000000000000000
1100100110011001 0000000000000000
1100010010100101 0000000000000000
1011111111001101 0000000000000000
1011101100010011 0000000000000000
1011011001111011 0000000000000000
1011001000000101 0000000000000000
1010110110110101 0000000000000000
1010100110001101 0000000000000000
1010010110001101 0000000000000000
1010000110111001 0000000000000000
1001111000010010 0000000000000000
1001101010011010 0000000000000000
1001011101010010 0000000000000000
1001010000111101 0000000000000000
1001000101011010 0000000000000000
1000111010101101 0000000000000000
1000110000110110 0000000000000000
1000100111110110 0000000000000000
1000011111101111 0000000000000000
1000011000100001 0000000000000000
1000010010001101 0000000000000000
1000001100110101 0000000000000000
1000001000011000 0000000000000000
1000000100110111 0000000000000000
1000000010010011 0000000000000000
1000000000101100 0000000000000000
1000000000000010 0000000000000000
1000000000010101 0000000000000000
1000000001100101 0000000000000000
1000000011110010 0000000000000000
1000000110111100 0000000000000000
1000001011000010 0000000000000000
1000010000000101 0000000000000000
1000010110000010 0000000000000000
1000011100111010 0000000000000000
1000100100101100 0000000000000000
1000101101010111 0000000000000000
1000110110111001 0000000000000000
1001000001010010 0000000000000000
1001001100100001 0000000000000000
1001011000100011 0000000000000000
1001100101011000 0000000000000000
1001110010111110 0000000000000000
1010000001010100 0000000000000000
1010010000010111 0000000000000000
1010100000000111 0000000000000000
1010110000100000 0000000000000000
1011000001100001 0000000000000000
1011010011001001 0000000000000000
1011100101010100 0000000000000000
1011111000000010 0000000000000000
1100001011001110 0000000000000000
1100011110111000 0000000000000000
1100110010111101 0000000000000000
1101000111011011 0000000000000000
1101011100001111 0000000000000000
1101110001010110 0000000000000000
1110000110101110 0000000000000000
1110011100010100 0000000000000000
1110110010000111 0000000000000000
1111001000000011 0000000000000000
1111011110000110 0000000000000000
1111110100001100 0000000000000000
0000001010010011 0000000000000000
0000100000011010 0000000000000000
0000110110011101 0000000000000000
