1111111111111010110111011111 1111111111110011100001110010 0000000000001101011111001100 1111111111110000010011110111
1111111111111010111101000111 1111111111110011100110111100 0000000000001101011000010001 1111111111110000010101110011
1111111111111011000011010111 1111111111110011101100101010 0000000000001101010000101001 1111111111110000010111111111
1111111111111011001000110100 1111111111110011110001111010 0000000000001101001001101111 1111111111110000011001110111
1111111111111011001101110000 1111111111110011110110111001 0000000000001101000011010001 1111111111110000011011100011
1111111111111011010011100000 1111111111110011111100000110 0000000000001100111100010101 1111111111110000011101101100
1111111111111011011000101001 1111111111110100000001001100 0000000000001100110101101110 1111111111110000011111100001
1111111111111011011101101011 1111111111110100000101110011 0000000000001100101111101000 1111111111110000100001011011
1111111111111011100010111101 1111111111110100001011000011 0000000000001100101000110110 1111111111110000100011010111
1111111111111011101000001111 1111111111110100001111110001 0000000000001100100010100101 1111111111110000100101011101
1111111111111011101101001111 1111111111110100010100101010 0000000000001100011100010000 1111111111110000100111011000
1111111111111011110001111001 1111111111110100011001010111 0000000000001100010110001111 1111111111110000101001001010
1111111111111011110110010100 1111111111110100011110000101 0000000000001100010000010011 1111111111110000101010110100
1111111111111011111011100001 1111111111110100100010101101 0000000000001100001010001100 1111111111110000101101000000
1111111111111100000000000010 1111111111110100100111001111 0000000000001100000100011010 1111111111110000101110110100
1111111111111100000100011100 1111111111110100101011101001 0000000000001011111110110011 1111111111110000110000100111
1111111111111100001001000100 1111111111110100110000011101 0000000000001011111000101111 1111111111110000110010100000
1111111111111100001101100111 1111111111110100110100101000 0000000000001011110011010101 1111111111110000110100100000
1111111111111100010001101101 1111111111110100111001001001 0000000000001011101101101111 1111111111110000110110001010
1111111111111100010110010010 1111111111110100111101011110 0000000000001011101000001100 1111111111110000111000001100
1111111111111100011010010010 1111111111110101000001101100 0000000000001011100010111100 1111111111110000111001111010
1111111111111100011110101001 1111111111110101000101010110 0000000000001011011110000111 1111111111110000111100000000
1111111111111100100010101100 1111111111110101001001110101 0000000000001011011000100111 1111111111110000111101110000
1111111111111100100111001001 1111111111110101001101111001 0000000000001011010011011001 1111111111110000111111111000
1111111111111100101010111110 1111111111110101010010000010 0000000000001011001110010011 1111111111110001000001100110
1111111111111100101110110011 1111111111110101010101111010 0000000000001011001001011101 1111111111110001000011011001
1111111111111100110010110110 1111111111110101011001110101 0000000000001011000100100010 1111111111110001000101010111
1111111111111100110110100010 1111111111110101011101100101 0000000000001010111111111000 1111111111110001000111001000
1111111111111100111001111001 1111111111110101100001010011 0000000000001010111011010110 1111111111110001001000101101
1111111111111100111101111001 1111111111110101100101001100 0000000000001010110110100000 1111111111110001001010101110
1111111111111101000001011111 1111111111110101101001010111 0000000000001010110001011111 1111111111110001001100011011
1111111111111101000101010001 1111111111110101101100111000 0000000000001010101101000101 1111111111110001001110011010
1111111111111101001000110100 1111111111110101110000111111 0000000000001010101000001010 1111111111110001010000001001
1111111111111101001100000010 1111111111110101110100001001 0000000000001010100100010000 1111111111110001010001110101
1111111111111101001111110101 1111111111110101110111111010 0000000000001010011111100111 1111111111110001010011110111
1111111111111101010011010010 1111111111110101111011011010 0000000000001010011011010110 1111111111110001010101101110
1111111111111101010110010111 1111111111110101111110111011 0000000000001010010111001001 1111111111110001010111010100
1111111111111101011001110110 1111111111110110000010101101 0000000000001010010010100111 1111111111110001011001001011
1111111111111101011101011111 1111111111110110000110000100 0000000000001010001110011100 1111111111110001011011010001
1111111111111101100000100001 1111111111110110001001011001 0000000000001010001010011101 1111111111110001011100111100
1111111111111101100011010011 1111111111110110001100110000 0000000000001010000110100010 1111111111110001011110011010
1111111111111101100110101111 1111111111110110010000001000 0000000000001010000010011011 1111111111110001100000011011
1111111111111101101001111010 1111111111110110010011010011 0000000000001001111110100110 1111111111110001100010010010
1111111111111101101100110000 1111111111110110010110101100 0000000000001001111010101000 1111111111110001100011111000
1111111111111101110000010100 1111111111110110011001110100 0000000000001001110110110001 1111111111110001100110000110
1111111111111101110011000011 1111111111110110011101010101 0000000000001001110010101111 1111111111110001100111100111
1111111111111101110101101001 1111111111110110011111111010 0000000000001001101111101001 1111111111110001101001001110
1111111111111101111000110101 1111111111110110100011110000 0000000000001001101011001100 1111111111110001101011000101
1111111111111101111011110101 1111111111110110100110100101 0000000000001001100111110010 1111111111110001101101000000
1111111111111101111110100011 1111111111110110101001111011 0000000000001001100011111100 1111111111110001101110100111
1111111111111110000001011100 1111111111110110101100100111 0000000000001001100000101100 1111111111110001110000100001
1111111111111110000011110110 1111111111110110101111110011 0000000000001001011101000101 1111111111110001110001111100
1111111111111110000110111101 1111111111110110110010101110 0000000000001001011001100101 1111111111110001110100000010
1111111111111110001001101001 1111111111110110110101110010 0000000000001001010110000011 1111111111110001110101110000
1111111111111110001100000001 1111111111110110111000101000 0000000000001001010010110011 1111111111110001110111010001
1111111111111110001110101000 1111111111110110111011110010 0000000000001001001111001100 1111111111110001111000111101
1111111111111110010001011100 1111111111110110111110101001 0000000000001001001011110111 1111111111110001111010111000
1111111111111110010011111001 1111111111110111000001101101 0000000000001001001000011001 1111111111110001111100011111
1111111111111110010110011000 1111111111110111000100001101 0000000000001001000101011110 1111111111110001111110001111
1111111111111110011001000101 1111111111110111000111011010 0000000000001001000001110101 1111111111110010000000000101
1111111111111110011011110011 1111111111110111001001111010 0000000000001000111110111010 1111111111110010000010000011
1111111111111110011110000111 1111111111110111001100100110 0000000000001000111011110110 1111111111110010000011101011
1111111111111110100000010111 1111111111110111001111100010 0000000000001000111000100100 1111111111110010000101001110
1111111111111110100010101001 1111111111110111010010010010 0000000000001000110101011111 1111111111110010000110110110
1111111111111110100100111100 1111111111110111010101000000 0000000000001000110010011011 1111111111110010001000100000
1111111111111110100111010110 1111111111110111010111011111 0000000000001000101111100110 1111111111110010001010010011
1111111111111110101001111100 1111111111110111011001111111 0000000000001000101100101101 1111111111110010001100010010
1111111111111110101011111011 1111111111110111011100110111 0000000000001000101001100100 1111111111110010001101101100
1111111111111110101110011000 1111111111110111011111100100 0000000000001000100110100010 1111111111110010001111100100
1111111111111110110000100111 1111111111110111100010001000 0000000000001000100011101011 1111111111110010010001010010
1111111111111110110010100110 1111111111110111100100100100 0000000000001000100000111110 1111111111110010010010110010
1111111111111110110101000000 1111111111110111100111000100 0000000000001000011110001001 1111111111110010010100101101
